,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,ID,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence
6787,25112,http://www.billboard.com/charts/hot-100/1976-01-03,1/3/1976,73,Back To The Island,Leon Russell,Back To The IslandLeon Russell,1,,73,1,spotify:track:1ctRXRqAQ10hJm6kaCZ2Lw,0.407,0.509,3,1,0.111,0.0,187.357,0.492
6788,25113,http://www.billboard.com/charts/hot-100/1976-01-24,1/24/1976,73,Take Me,Grand Funk Railroad,Take MeGrand Funk Railroad,1,,73,1,spotify:track:7edb3y224ijzNLainP04XD,0.484,0.976,9,0,0.232,0.000148,148.921,0.424
6789,25114,http://www.billboard.com/charts/hot-100/1976-07-03,7/3/1976,73,"Roots, Rock, Reggae",Bob Marley And The Wailers,"Roots, Rock, ReggaeBob Marley And The Wailers",1,,73,1,spotify:track:1ATZfYmZOcm24vl5oQtPdC,0.855,0.473,11,0,0.0719,2.71e-05,139.175,0.682
6790,25124,http://www.billboard.com/charts/hot-100/1980-02-09,2/9/1980,73,Baby Talks Dirty,The Knack,Baby Talks DirtyThe Knack,1,,73,1,spotify:track:1v64SrT0QJlpbrepnZOHPz,0.491,0.909,0,1,0.0341,9.64e-06,150.96,0.945
6791,25126,http://www.billboard.com/charts/hot-100/1980-05-10,5/10/1980,73,Power,The Temptations,PowerThe Temptations,1,,73,1,spotify:track:4tsvwzVibxw9uIbkbUQX5s,0.832,0.756,1,1,0.262,0.013,125.105,0.763
6792,25157,http://www.billboard.com/charts/hot-100/1990-03-03,3/3/1990,73,A Face In The Crowd,Tom Petty,A Face In The CrowdTom Petty,1,,73,1,spotify:track:4tSZr210OTY6upjNYfEYUI,0.678,0.619,4,0,0.114,0.005,105.577,0.803
6793,25174,http://www.billboard.com/charts/hot-100/2000-10-28,10/28/2000,73,Sleepwalker,The Wallflowers,SleepwalkerThe Wallflowers,1,,73,1,spotify:track:5szl1EdOw3CuvItkpGuDHk,0.534,0.892,4,0,0.000697,0.0,128.834,0.749
6794,25189,http://www.billboard.com/charts/hot-100/2003-04-19,4/19/2003,73,Straight Out Of Line,Godsmack,Straight Out Of LineGodsmack,1,,73,1,spotify:track:72pFw0zZA2qmHwasb6Dt1x,0.374,0.959,7,1,0.000187,0.00206,183.659,0.375
6795,25204,http://www.billboard.com/charts/hot-100/2007-10-06,10/6/2007,73,1973,James Blunt,1973James Blunt,1,,73,1,spotify:track:1BV0m40U0M4t1SLIsDnwZl,0.72,0.668,9,1,0.0652,0.00664,123.007,0.768
6796,25205,http://www.billboard.com/charts/hot-100/2009-09-12,9/12/2009,73,Overcome,Creed,OvercomeCreed,1,,73,1,spotify:track:25TQBBKOrtTfnH6QBM9He1,0.328,0.926,9,1,0.00123,0.0,194.877,0.392
6797,25207,http://www.billboard.com/charts/hot-100/2010-10-23,10/23/2010,73,Bridge Over Troubled Water,Glee Cast,Bridge Over Troubled WaterGlee Cast,1,,73,1,spotify:track:31Fkk6lPQuCIlAeRJo6xTq,0.445,0.675,10,1,0.156,2.48e-05,153.906,0.448
6798,25208,http://www.billboard.com/charts/hot-100/2011-06-25,6/25/2011,73,Pause,Pitbull,PausePitbull,1,,73,1,spotify:track:0c7wqpBLOTFr1yb70LHGFM,0.833,0.921,1,1,0.000153,0.000195,127.92,0.511
6799,25209,http://www.billboard.com/charts/hot-100/2012-03-31,3/31/2012,73,Changed,Rascal Flatts,ChangedRascal Flatts,1,,73,1,spotify:track:7ClZTubD4KudpEuBysLMUI,0.442,0.556,4,1,0.0751,7.59e-06,140.563,0.26
6800,25212,http://www.billboard.com/charts/hot-100/2013-12-07,12/7/2013,73,Bound 2,Kanye West,Bound 2Kanye West,1,,73,1,spotify:track:3sNVsP50132BTNlImLx70i,0.367,0.665,1,1,0.145,0.0,148.913,0.31
6801,25215,http://www.billboard.com/charts/hot-100/2016-12-10,12/10/2016,73,That's My Girl,Fifth Harmony,That's My GirlFifth Harmony,1,,73,1,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,0.596,0.851,5,0,0.0358,3.19e-05,202.049,0.612
6802,25219,https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,73,Almost Slipped,Meek Mill,Almost SlippedMeek Mill,1,,73,1,spotify:track:1bx4Jw8A7GQtImIQGccI6D,0.49,0.651,8,1,0.246,0.0,164.213,0.46
6803,25221,https://www.billboard.com/charts/hot-100/2019-10-12,10/12/2019,73,PROLLY HEARD,DaBaby,PROLLY HEARDDaBaby,1,,73,1,spotify:track:0O7mJ0noFBLn8MMUJrFaF1,0.884,0.783,1,1,0.0744,0.0,124.052,0.929
6804,25222,https://www.billboard.com/charts/hot-100/2019-10-19,10/19/2019,73,Body,Summer Walker,BodySummer Walker,1,,73,1,spotify:track:7vxLj7MREliG5i5vSnqSVr,0.555,0.507,11,0,0.25,0.0,137.875,0.339
6805,25224,http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,74,Count Every Star,The Rivieras,Count Every StarThe Rivieras,1,,74,1,spotify:track:0lDaLquROBu6XlWB9g7BP7,0.473,0.305,3,0,0.873,0.0,98.374,0.493
6806,25227,http://www.billboard.com/charts/hot-100/1958-10-18,10/18/1958,74,Please Love Me Forever,Tommy Edwards,Please Love Me ForeverTommy Edwards,1,,74,1,spotify:track:6H4YevxmxUxNgDbCRl4GU0,0.533,0.37,10,1,0.652,0.0,110.548,0.587
6807,25232,http://www.billboard.com/charts/hot-100/1960-08-20,8/20/1960,74,(I Can't Help You) I'm Falling Too,Skeeter Davis,(I Can't Help You) I'm Falling TooSkeeter Davis,1,,74,1,spotify:track:5MXe6dKcR6iO33GWzVW8cr,0.617,0.197,9,1,0.777,0.0,91.209,0.384
6808,25234,http://www.billboard.com/charts/hot-100/1960-10-22,10/22/1960,74,That's How Much,Brian Hyland,That's How MuchBrian Hyland,1,,74,1,spotify:track:3GsZ363BCLrRYTl5GKcShC,0.607,0.628,10,1,0.72,0.0,148.591,0.931
6809,25247,http://www.billboard.com/charts/hot-100/1965-02-27,2/27/1965,74,Stranger In Town,Del Shannon,Stranger In TownDel Shannon,1,,74,1,spotify:track:6TAn0qOnqpqcWHXkVpKiiw,0.392,0.636,4,0,0.0071,0.167,78.41,0.607
6810,25248,http://www.billboard.com/charts/hot-100/1965-04-03,4/3/1965,74,(The Bees Are For The Birds) The Birds Are For The Bees,The Newbeats,(The Bees Are For The Birds) The Birds Are For The BeesThe Newbeats,1,,74,1,spotify:track:7eGLhn6AJNiXJUS7VawiUK,0.483,0.478,6,1,0.749,0.0,170.401,0.913
6811,25250,http://www.billboard.com/charts/hot-100/1965-12-04,12/4/1965,74,Crystal Chandelier,Vic Dana,Crystal ChandelierVic Dana,1,,74,1,spotify:track:5TWgV7rwXT9xUEne2Q3g7T,0.607,0.417,4,1,0.802,0.0,116.843,0.637
6812,25252,http://www.billboard.com/charts/hot-100/1966-07-16,7/16/1966,74,5 D (Fifth Dimension),The Byrds,5 D (Fifth Dimension)The Byrds,1,,74,1,spotify:track:7jvptnW3PMozIQq4C6uJB9,0.188,0.55,2,1,0.541,0.0,177.094,0.568
6813,25253,http://www.billboard.com/charts/hot-100/1966-07-30,7/30/1966,74,(You Make Me Feel) So Good,The McCoys,(You Make Me Feel) So GoodThe McCoys,1,,74,1,spotify:track:4V5RFkTNDTGjkHEkg31aQQ,0.798,0.647,4,1,0.0366,0.051,111.872,0.854
6814,25254,http://www.billboard.com/charts/hot-100/1966-09-03,9/3/1966,74,Summer Wind,Frank Sinatra,Summer WindFrank Sinatra,1,,74,1,spotify:track:2cI7j96n1rfv4RNKuri4or,0.437,0.363,5,0,0.369,0.0,87.333,0.52
6815,25263,http://www.billboard.com/charts/hot-100/1968-11-09,11/9/1968,74,Both Sides Now,Judy Collins,Both Sides NowJudy Collins,1,,74,1,spotify:track:2xSfwtV4mUr2h63Q1zJH58,0.352,0.3,8,1,0.413,0.0,58.686,0.295
6816,25264,http://www.billboard.com/charts/hot-100/1968-12-14,12/14/1968,74,Bluebirds Over The Mountain,The Beach Boys,Bluebirds Over The MountainThe Beach Boys,1,,74,1,spotify:track:3qlVEv0Qtd6jVVjXQCKPZv,0.665,0.704,2,1,0.155,0.000515,127.477,0.963
6817,25266,http://www.billboard.com/charts/hot-100/1969-02-01,2/1/1969,74,30-60-90,Willie Mitchell,30-60-90Willie Mitchell,1,,74,1,spotify:track:4ziizyLIRG1V8caZoz70GL,0.864,0.537,0,0,0.258,0.893,120.173,0.935
6818,25273,http://www.billboard.com/charts/hot-100/1971-08-28,8/28/1971,74,Annabella,"Hamilton, Joe Frank & Reynolds","AnnabellaHamilton, Joe Frank & Reynolds",1,,74,1,spotify:track:4wlL8MQ1V1UverYfXnan9v,0.52,0.656,4,1,0.335,7.72e-06,98.111,0.549
6819,25274,http://www.billboard.com/charts/hot-100/1971-10-16,10/16/1971,74,Bless You,Martha Reeves & The Vandellas,Bless YouMartha Reeves & The Vandellas,1,,74,1,spotify:track:781plUYinAku1wVS2TCxgn,0.671,0.727,3,1,0.418,0.0378,96.438,0.918
6820,25277,http://www.billboard.com/charts/hot-100/1972-01-15,1/15/1972,74,Baby Won't You Let Me Rock 'N Roll You,Ten Years After,Baby Won't You Let Me Rock 'N Roll YouTen Years After,1,,74,1,spotify:track:5qP0zsvkc4uzRPMcDqOlDu,0.289,0.934,2,1,0.0758,0.000712,155.02,0.846
6821,25282,http://www.billboard.com/charts/hot-100/1974-04-13,4/13/1974,74,Standing At The End Of The Line,Lobo,Standing At The End Of The LineLobo,1,,74,1,spotify:track:28m7A66rPW5MQRe7bfTwPd,0.632,0.71,6,1,0.356,1.55e-06,130.608,0.916
6822,25285,http://www.billboard.com/charts/hot-100/1975-03-08,3/8/1975,74,Tangled Up In Blue,Bob Dylan,Tangled Up In BlueBob Dylan,1,,74,1,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,0.421,0.661,9,1,0.414,1.16e-06,100.965,0.554
6823,25299,http://www.billboard.com/charts/hot-100/1979-11-03,11/3/1979,74,Peter Piper,Frank Mills,Peter PiperFrank Mills,1,,74,1,spotify:track:4WahJ2MYO7GXCyHluUfKdZ,0.457,0.135,0,1,0.965,0.693,107.235,0.809
6824,25315,http://www.billboard.com/charts/hot-100/1985-08-03,8/3/1985,74,Abadabadango,Kim Carnes,AbadabadangoKim Carnes,1,,74,1,spotify:track:6Xh5kq8X2wd5RIGrC8VFGF,0.627,0.936,2,1,0.126,0.0,127.945,0.818
6825,25325,http://www.billboard.com/charts/hot-100/1989-09-09,9/9/1989,74,Congratulations,Vesta,CongratulationsVesta,1,,74,1,spotify:track:3PlxioD8I6FstWbIxinH0m,0.612,0.166,7,1,0.311,0.0,78.864,0.0895
6826,25329,http://www.billboard.com/charts/hot-100/1995-04-22,4/22/1995,74,Bedtime Story,Madonna,Bedtime StoryMadonna,1,,74,1,spotify:track:1dOXmR1VsGmkM9c72ka0je,0.712,0.612,0,1,0.831,0.441,112.028,0.526
6827,25330,http://www.billboard.com/charts/hot-100/1995-09-09,9/9/1995,74,Crazy Cool,Paula Abdul,Crazy CoolPaula Abdul,1,,74,1,spotify:track:6RH2MM9oW0wgdUnD6yIv0v,0.642,0.834,1,0,0.0375,3.55e-06,87.955,0.569
6828,25335,http://www.billboard.com/charts/hot-100/1997-06-07,6/7/1997,74,One More Day,New Edition,One More DayNew Edition,1,,74,1,spotify:track:61jNGa6MxlzLNsDqyqn0Bi,0.655,0.742,7,1,0.402,3.03e-05,88.031,0.429
6829,25344,http://www.billboard.com/charts/hot-100/2000-11-25,11/25/2000,74,Original Prankster,The Offspring,Original PranksterThe Offspring,1,,74,1,spotify:track:6gfDXAX85YWdVwxpbz0npv,0.664,0.877,2,1,0.000542,2.95e-05,146.804,0.961
6830,25351,http://www.billboard.com/charts/hot-100/2002-07-13,7/13/2002,74,Papa Don't Preach,Kelly Osbourne,Papa Don't PreachKelly Osbourne,1,,74,1,spotify:track:0Q0oeUZbccTCGs0y9CTY9w,0.451,0.898,5,0,1.52e-05,0.0375,143.744,0.682
6831,25358,http://www.billboard.com/charts/hot-100/2003-03-01,3/1/2003,74,Chrome,Trace Adkins,ChromeTrace Adkins,1,,74,1,spotify:track:26ycbqowYZ01xEqdtfr0EW,0.474,0.924,9,1,0.112,6.93e-06,179.746,0.774
6832,25362,http://www.billboard.com/charts/hot-100/2003-05-31,5/31/2003,74,Tal Vez,Ricky Martin,Tal VezRicky Martin,1,,74,1,spotify:track:2VspVkHity8i4H9jammhhR,0.512,0.615,11,1,0.216,0.0,115.884,0.193
6833,25382,http://www.billboard.com/charts/hot-100/2010-03-20,3/20/2010,74,Cryin' Like A Bitch!,Godsmack,Cryin' Like A Bitch!Godsmack,1,,74,1,spotify:track:4a9i7rCLfPjbS1sNamZeQN,0.543,0.808,10,1,7.19e-05,0.00336,95.19,0.472
6834,25385,http://www.billboard.com/charts/hot-100/2011-03-05,3/5/2011,74,Born To Be Somebody,Justin Bieber,Born To Be SomebodyJustin Bieber,1,,74,1,spotify:track:1gWnUzwTMhOv4cWyj1CDxB,0.674,0.619,1,1,0.187,0.0,117.927,0.296
6835,25387,http://www.billboard.com/charts/hot-100/2011-05-28,5/28/2011,74,Dancing Queen,Glee Cast,Dancing QueenGlee Cast,1,,74,1,spotify:track:0WbeozTUWSSRhtghJL8J1B,0.5,0.893,9,1,0.0713,0.00338,100.988,0.657
6836,25389,http://www.billboard.com/charts/hot-100/2011-07-16,7/16/2011,74,Beautiful,Christina Aguilera & Beverly McClellan,BeautifulChristina Aguilera & Beverly McClellan,1,,74,1,spotify:track:4RphIJB5s1N2TTrQFFMxb4,0.462,0.354,5,0,0.867,0.0,119.793,0.241
6837,25391,http://www.billboard.com/charts/hot-100/2013-03-23,3/23/2013,74,Buzzkill,Luke Bryan,BuzzkillLuke Bryan,1,,74,1,spotify:track:3UJvgGaBEJcDqz61mbvqAp,0.52,0.776,6,1,0.0293,0.0,144.992,0.502
6838,25394,http://www.billboard.com/charts/hot-100/2014-06-07,6/7/2014,74,Can't Help Falling In Love,Christina Grimmie,Can't Help Falling In LoveChristina Grimmie,1,,74,1,spotify:track:0UpdZpqyGKwz3GRU1DvpGM,0.137,0.295,4,1,0.37,4.92e-06,80.477,0.158
6839,25395,http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,74,Soldier,Damien,SoldierDamien,1,,74,1,spotify:track:3WQOUr3vHqCHVheQir1xWj,0.729,0.23,0,1,0.808,0.0,116.399,0.261
6840,25396,http://www.billboard.com/charts/hot-100/2015-12-05,12/5/2015,74,Children,Justin Bieber,ChildrenJustin Bieber,1,,74,1,spotify:track:7sK3nu6yk8urQ44ouEB7Au,0.634,0.885,11,0,0.0122,0.0,127.064,0.327
6841,25397,http://www.billboard.com/charts/hot-100/2016-10-22,10/22/2016,74,Cranes In The Sky,Solange,Cranes In The SkySolange,1,,74,1,spotify:track:48EjSdYh8wz2gBxxqzrsLe,0.719,0.615,6,1,0.408,0.000147,96.988,0.465
6842,25398,http://www.billboard.com/charts/hot-100/2017-06-17,6/17/2017,74,Somethin Tells Me,Bryson Tiller,Somethin Tells MeBryson Tiller,1,,74,1,spotify:track:3Jrs7cC2OJNlNSy9VnDOMZ,0.735,0.588,5,0,0.0356,0.0,90.002,0.434
6843,25401,https://www.billboard.com/charts/hot-100/2018-06-30,6/30/2018,74,Born To Be Yours,Kygo & Imagine Dragons,Born To Be YoursKygo & Imagine Dragons,1,,74,1,spotify:track:0WVAQaxrT0wsGEG4BCVSn2,0.688,0.688,3,1,0.3,0.0,114.011,0.451
6844,25402,https://www.billboard.com/charts/hot-100/2018-12-29,12/29/2018,74,Testimony,Kodak Black,TestimonyKodak Black,1,,74,1,spotify:track:6Gg25EZRbQd4IHiJz2KSY0,0.814,0.667,6,0,0.0369,0.0,80.031,0.376
6845,25405,https://www.billboard.com/charts/hot-100/2019-06-01,6/1/2019,74,A Boy Is A Gun,"Tyler, The Creator","A Boy Is A GunTyler, The Creator",1,,74,1,spotify:track:1nXZnTALNXiPlvXotqHm66,0.417,0.689,2,0,0.575,0.0,79.568,0.505
6846,25415,http://www.billboard.com/charts/hot-100/1961-04-08,4/8/1961,75,(It Never Happens) In Real Life,Chuck Jackson,(It Never Happens) In Real LifeChuck Jackson,1,,75,1,spotify:track:4qpH2D4VQfOCdV7zYkt8Hr,0.696,0.459,3,1,0.691,0.0331,119.069,0.849
6847,25422,http://www.billboard.com/charts/hot-100/1963-07-06,7/6/1963,75,Be Careful Of Stones That You Throw,Dion,Be Careful Of Stones That You ThrowDion,1,,75,1,spotify:track:6YqP03ywyReyACoDSVnAHQ,0.398,0.271,2,1,0.871,0.0,84.418,0.497
6848,25428,http://www.billboard.com/charts/hot-100/1964-09-26,9/26/1964,75,All Cried Out,Dusty Springfield,All Cried OutDusty Springfield,1,,75,1,spotify:track:5kSEYDFCbFH0kxMwLh4iVx,0.483,0.713,0,1,0.551,1e-05,98.824,0.66
6849,25431,http://www.billboard.com/charts/hot-100/1965-10-30,10/30/1965,75,(All Of A Sudden) My Heart Sings,Mel Carter,(All Of A Sudden) My Heart SingsMel Carter,1,,75,1,spotify:track:6x5BiQwNlbtisITsEHa8Eu,0.419,0.546,7,1,0.479,4.81e-06,118.106,0.493
6850,25434,http://www.billboard.com/charts/hot-100/1966-01-15,1/15/1966,75,Cleo's Mood,Jr. Walker & The All Stars,Cleo's MoodJr. Walker & The All Stars,1,,75,1,spotify:track:43YABWyEDz7auf9nW9j9hf,0.726,0.401,3,0,0.782,0.323,106.476,0.852
6851,25435,http://www.billboard.com/charts/hot-100/1966-02-26,2/26/1966,75,Tears,Bobby Vinton,TearsBobby Vinton,1,,75,1,spotify:track:3QlrXlXuaBLMYGmlroFRTV,0.589,0.411,7,0,0.779,0.0,96.242,0.499
6852,25436,http://www.billboard.com/charts/hot-100/1966-03-12,3/12/1966,75,Bang Bang (My Baby Shot Me Down),Cher,Bang Bang (My Baby Shot Me Down)Cher,1,,75,1,spotify:track:6LLK7hZgXFYi5Jk4oRQvAl,0.418,0.383,7,0,0.223,5.52e-06,167.049,0.878
6853,25437,http://www.billboard.com/charts/hot-100/1966-05-28,5/28/1966,75,Take Some Time Out For Love,The Isley Brothers,Take Some Time Out For LoveThe Isley Brothers,1,,75,1,spotify:track:5e5vU8SzgEWmRsEaQWD3c3,0.632,0.573,5,1,0.247,0.0,123.34,0.899
6854,25439,http://www.billboard.com/charts/hot-100/1966-11-19,11/19/1966,75,That's Life,Frank Sinatra,That's LifeFrank Sinatra,1,,75,1,spotify:track:4FmCUATNIarCQh72JYdvnm,0.56,0.434,4,0,0.55,0.0,112.803,0.664
6855,25440,http://www.billboard.com/charts/hot-100/1966-12-24,12/24/1966,75,Another Night,Dionne Warwick,Another NightDionne Warwick,1,,75,1,spotify:track:0GTT7x9HY0WYP0E0TkFwRx,0.6,0.784,9,1,0.578,8.27e-06,94.648,0.877
6856,25442,http://www.billboard.com/charts/hot-100/1967-06-03,6/3/1967,75,Pay You Back With Interest,The Hollies,Pay You Back With InterestThe Hollies,1,,75,1,spotify:track:49BkjVIwWuO5lk23uhZcJz,0.328,0.512,0,1,0.592,0.0,121.785,0.545
6857,25445,http://www.billboard.com/charts/hot-100/1968-03-16,3/16/1968,75,Sit With The Guru,Strawberry Alarm Clock,Sit With The GuruStrawberry Alarm Clock,1,,75,1,spotify:track:0oM0bKrgOfmoOjAbZVVy4r,0.451,0.532,0,1,0.065,0.0234,134.01,0.756
6858,25447,http://www.billboard.com/charts/hot-100/1968-08-31,8/31/1968,75,Barefoot In Baltimore,Strawberry Alarm Clock,Barefoot In BaltimoreStrawberry Alarm Clock,1,,75,1,spotify:track:7gxeDaqGLT33dkWSTAEOue,0.682,0.566,7,1,0.457,2.89e-06,119.615,0.681
6859,25452,http://www.billboard.com/charts/hot-100/1969-09-06,9/6/1969,75,Armstrong,John Stewart,ArmstrongJohn Stewart,1,,75,1,spotify:track:1LLCVdrvdQUdymGzbwwllb,0.573,0.436,0,1,0.861,0.0013,123.611,0.4
6860,25453,http://www.billboard.com/charts/hot-100/1970-04-11,4/11/1970,75,So Excited,B.B. King,So ExcitedB.B. King,1,,75,1,spotify:track:3mrrWFfuesBi5fswdz1Xxf,0.681,0.778,7,1,0.368,0.0034,138.718,0.866
6861,25458,http://www.billboard.com/charts/hot-100/1971-08-28,8/28/1971,75,"Call My Name, I'll Be There",Wilson Pickett,"Call My Name, I'll Be ThereWilson Pickett",1,,75,1,spotify:track:0UJFPOVFlNYtixC0eZT1Oh,0.611,0.63,10,0,0.0489,0.0,108.151,0.958
6862,25462,http://www.billboard.com/charts/hot-100/1973-03-03,3/3/1973,75,One Man Parade,James Taylor,One Man ParadeJames Taylor,1,,75,1,spotify:track:2gPsCmehSyxvn6RfYDAI0N,0.809,0.22,0,1,0.84,0.00468,124.263,0.907
6863,25469,http://www.billboard.com/charts/hot-100/1975-12-13,12/13/1975,75,Play On Love,Jefferson Starship,Play On LoveJefferson Starship,1,,75,1,spotify:track:0vDZTrAYGsbq1Zn5QwJ5F2,0.626,0.624,0,1,0.383,0.00074,133.732,0.728
6864,25470,http://www.billboard.com/charts/hot-100/1976-05-01,5/1/1976,75,Still Crazy After All These Years,Paul Simon,Still Crazy After All These YearsPaul Simon,1,,75,1,spotify:track:3gIBSlXYIN1mru35l4LWPB,0.267,0.252,7,1,0.8,4.43e-05,37.114,0.13
6865,25478,http://www.billboard.com/charts/hot-100/1979-01-06,1/6/1979,75,Sing For The Day,Styx,Sing For The DayStyx,1,,75,1,spotify:track:2tRdlnrEb9OwGDUuRDJiXB,0.247,0.46,2,1,0.0867,0.0,67.63,0.401
6866,25479,http://www.billboard.com/charts/hot-100/1979-01-27,1/27/1979,75,"Baby, I Need Your Lovin'",Eric Carmen,"Baby, I Need Your Lovin'Eric Carmen",1,,75,1,spotify:track:3JUSHG1WHesa1p7rN7Ad3g,0.679,0.501,2,0,0.239,0.0,113.436,0.71
6867,25481,http://www.billboard.com/charts/hot-100/1979-04-07,4/7/1979,75,Diamonds,Chris Rea,DiamondsChris Rea,1,,75,1,spotify:track:4pfwloGtpzaRuDYMcg3u3R,0.642,0.569,7,1,0.22,1.54e-06,127.892,0.918
6868,25484,http://www.billboard.com/charts/hot-100/1980-07-12,7/12/1980,75,Save Me,Dave Mason,Save MeDave Mason,1,,75,1,spotify:track:3NBkUYquW3h5tDBQBnL5hv,0.574,0.925,7,1,0.0891,0.0,111.604,0.803
6869,25494,http://www.billboard.com/charts/hot-100/1983-04-09,4/9/1983,75,Sing Me Away,Night Ranger,Sing Me AwayNight Ranger,1,,75,1,spotify:track:6Aav1GMR2dbFU7nIRrnwQa,0.551,0.753,2,1,0.0104,2.98e-06,122.813,0.52
6870,25497,http://www.billboard.com/charts/hot-100/1983-10-08,10/8/1983,75,P.Y.T. (Pretty Young Thing),Michael Jackson,P.Y.T. (Pretty Young Thing)Michael Jackson,1,,75,1,spotify:track:5lA3pwMkBdd24StM90QrNR,0.888,0.815,11,0,0.23,0.000424,127.273,0.961
6871,25523,http://www.billboard.com/charts/hot-100/1995-10-14,10/14/1995,75,Rock And Roll Is Dead,Lenny Kravitz,Rock And Roll Is DeadLenny Kravitz,1,,75,1,spotify:track:1os9lKQD0M56nlIiXbWpE5,0.36,0.932,2,1,0.000343,0.0314,185.926,0.805
6872,25537,http://www.billboard.com/charts/hot-100/2000-12-16,12/16/2000,75,A Little Gasoline,Terri Clark,A Little GasolineTerri Clark,1,,75,1,spotify:track:3YAYui2FXhYxjK88359km2,0.629,0.655,2,1,0.103,0.0,76.7,0.764
6873,25548,http://www.billboard.com/charts/hot-100/2002-10-12,10/12/2002,75,Braid My Hair,Mario,Braid My HairMario,1,,75,1,spotify:track:6HICEWiTO1LSB5wayNBh70,0.687,0.619,5,0,0.0829,0.0,134.037,0.449
6874,25561,http://www.billboard.com/charts/hot-100/2004-10-30,10/30/2004,75,Rough & Ready,Trace Adkins,Rough & ReadyTrace Adkins,1,,75,1,spotify:track:5fWVKsU47k2uNyI8USfchs,0.682,0.899,2,1,0.0242,0.00617,116.963,0.708
6875,25562,http://www.billboard.com/charts/hot-100/2004-12-11,12/11/2004,75,Come Home Soon,SHeDAISY,Come Home SoonSHeDAISY,1,,75,1,spotify:track:5q8WL51d8vXvGSwDdfzgJ0,0.279,0.431,10,1,0.658,0.0,183.18,0.257
6876,25567,http://www.billboard.com/charts/hot-100/2006-07-29,7/29/2006,75,Scotty Doesn't Know,Lustra,Scotty Doesn't KnowLustra,1,,75,1,spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,0.317,0.887,0,1,0.000449,9.23e-06,174.009,0.544
6877,25572,http://www.billboard.com/charts/hot-100/2010-04-10,4/10/2010,75,Reverse Cowgirl,T-Pain,Reverse CowgirlT-Pain,1,,75,1,spotify:track:57C67IcoKSWaiijRkYulHW,0.482,0.67,1,1,0.00829,0.0,129.869,0.367
6878,25573,http://www.billboard.com/charts/hot-100/2010-06-19,6/19/2010,75,Deja Vu,3OH!3,Deja Vu3OH!3,1,,75,1,spotify:track:70sK7T5SzRs6QFHA1LLfrw,0.654,0.817,11,0,0.0816,0.0,127.991,0.794
6879,25574,http://www.billboard.com/charts/hot-100/2010-07-10,7/10/2010,75,Stay,Miley Cyrus,StayMiley Cyrus,1,,75,1,spotify:track:0Ohi2pjBS1yak2BSgJRaIs,0.583,0.698,0,1,0.255,0.0,129.985,0.34
6880,25575,http://www.billboard.com/charts/hot-100/2010-08-07,8/7/2010,75,Champagne Life,Ne-Yo,Champagne LifeNe-Yo,1,,75,1,spotify:track:7p8l7HiPoz90dg423iURKW,0.616,0.741,7,1,0.143,0.0,193.069,0.593
6881,25577,http://www.billboard.com/charts/hot-100/2010-10-16,10/16/2010,75,Bill Gates,Lil Wayne,Bill GatesLil Wayne,1,,75,1,spotify:track:610FzmkhFSsORpECZbjT4X,0.564,0.798,7,1,0.274,3.44e-05,90.67,0.669
6882,25579,http://www.billboard.com/charts/hot-100/2011-10-15,10/15/2011,75,Somewhere,Glee Cast,SomewhereGlee Cast,1,,75,1,spotify:track:7qekEQyGFRim7qNhxzkaLo,0.493,0.552,7,1,0.433,0.0,85.973,0.306
6883,25581,http://www.billboard.com/charts/hot-100/2013-07-06,7/6/2013,75,Born To Fly,Danielle Bradbery,Born To FlyDanielle Bradbery,1,,75,1,spotify:track:1rIusB0mmJglKOFmV1iMft,0.536,0.832,9,1,0.0146,7.76e-05,100.037,0.516
6884,25582,http://www.billboard.com/charts/hot-100/2013-09-21,9/21/2013,75,Atlas,Coldplay,AtlasColdplay,1,,75,1,spotify:track:2DI0fZ4QZmLtapszYaoG6F,0.28,0.449,11,1,0.638,0.701,136.4,0.103
6885,25583,http://www.billboard.com/charts/hot-100/2013-12-28,12/28/2013,75,Cannonball,Lea Michele,CannonballLea Michele,1,,75,1,spotify:track:0nSr7aFZlWoM4hULnAGTdx,0.564,0.816,4,1,0.0236,2.33e-05,91.985,0.567
6886,25586,http://www.billboard.com/charts/hot-100/2015-02-14,2/14/2015,75,Shots,Imagine Dragons,ShotsImagine Dragons,1,,75,1,spotify:track:4XLm8FNvaTlmTAZmSrrV82,0.73,0.782,11,0,0.411,0.11,120.018,0.606
6887,25591,http://www.billboard.com/charts/hot-100/2017-03-25,3/25/2017,75,Supermarket Flowers,Ed Sheeran,Supermarket FlowersEd Sheeran,1,,75,1,spotify:track:4VuS959DSpr82t3qBqCrWG,0.589,0.242,6,1,0.914,0.0,89.749,0.257
